user_id,session_id,timestamp,action,product_id,product_name,category,price_usd,size_selected,color_selected,payment_method,device,location,search_query
146,sess_1501,2025-08-17T21:13:00,search,,,,,,,,iOS,"North Debbiefurt, Jordan",draw
146,sess_8430,2025-08-04T12:41:00,search,,,,,,,,Android,"Richardfort, Nauru",five
102,sess_4878,2025-08-06T18:10:00,view_product,WSB021,Energy Bra Long Line,Women > Bras,58.0,S,Grey,,Android,"East Eric, Finland",
158,sess_9552,2025-08-27T06:34:00,add_to_cart,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,XS,Navy,,iOS,"Mccormickside, Kuwait",
170,sess_1095,2025-08-27T00:22:00,purchase,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,XS,Grey,PayPal,Android,"Mirandahaven, United Kingdom",
165,sess_6150,2025-08-06T08:38:00,search,,,,,,,,Android,"Brownview, Norway",yourself
158,sess_5764,2025-08-05T02:32:00,add_to_cart,SCK120,Power Stride Sock,Accessories,18.0,M,Grey,,iOS,"Christopherhaven, Gibraltar",
200,sess_2222,2025-08-05T09:28:00,add_to_cart,ACC050,Everywhere Belt Bag,Accessories,38.0,XS,Green,,Android,"Garrettshire, Palestinian Territory",
117,sess_8139,2025-08-13T02:50:00,add_to_cart,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,S,Green,,Android,"Kennethfort, Martinique",
142,sess_9392,2025-08-27T17:51:00,view_product,SCK120,Power Stride Sock,Accessories,18.0,XS,,,Android,"Rodriguezfort, Indonesia",
192,sess_7003,2025-08-13T02:58:00,add_to_cart,WSB021,Energy Bra Long Line,Women > Bras,58.0,XL,Navy,,Android,"Denisefurt, Cuba",
147,sess_8964,2025-08-03T01:33:00,purchase,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,XL,White,Credit Card,iOS,"West Angelside, Bolivia",
116,sess_7015,2025-08-23T14:47:00,view_product,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,,Black,,iOS,"Washingtonhaven, Oman",
180,sess_7542,2025-08-10T23:48:00,purchase,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,M,Black,Google Pay,iOS,"Turnerside, Oman",
127,sess_3228,2025-08-13T16:08:00,search,,,,,,,,iOS,"Ortizville, Algeria",big
164,sess_3669,2025-08-26T11:39:00,purchase,ACC050,Everywhere Belt Bag,Accessories,38.0,XS,Black,Credit Card,Android,"South Colin, Iraq",
166,sess_9465,2025-08-09T07:37:00,add_to_cart,ACC050,Everywhere Belt Bag,Accessories,38.0,,Grey,,iOS,"Port Jasontown, Bangladesh",
111,sess_3232,2025-08-20T02:24:00,view_product,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,XL,Navy,,iOS,"Mariaberg, Holy See (Vatican City State)",
161,sess_2079,2025-08-03T16:21:00,purchase,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,XS,Black,,Android,"Johnsonbury, Lao People's Democratic Republic",
100,sess_3916,2025-08-22T02:37:00,view_product,WSB021,Energy Bra Long Line,Women > Bras,58.0,M,White,,Android,"Lake William, Romania",
110,sess_1714,2025-08-17T12:11:00,add_to_cart,SCK120,Power Stride Sock,Accessories,18.0,XS,Green,,iOS,"South William, Ghana",
125,sess_1718,2025-08-02T11:51:00,search,,,,,,,,iOS,"Whitneyton, Ghana",over
155,sess_6143,2025-08-01T16:03:00,view_product,SCK120,Power Stride Sock,Accessories,18.0,M,,,iOS,"Dwaynechester, Saint Helena",
164,sess_6116,2025-08-26T13:36:00,purchase,ACC050,Everywhere Belt Bag,Accessories,38.0,S,,Apple Pay,Android,"New Danielland, Niue",
152,sess_4495,2025-08-19T18:09:00,purchase,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,XL,Navy,PayPal,Android,"Randallview, Christmas Island",
198,sess_2893,2025-08-19T19:33:00,view_product,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,L,White,,Android,"South Nancyburgh, Tajikistan",
168,sess_2354,2025-08-10T16:53:00,view_product,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,M,Navy,,iOS,"Wilsonberg, Poland",
119,sess_6763,2025-08-26T13:17:00,search,,,,,,,,iOS,"Austinbury, Lebanon",look
187,sess_4001,2025-08-04T03:03:00,search,,,,,,,,Android,"North Jane, Montserrat",yeah
127,sess_6897,2025-08-20T22:14:00,purchase,MSH033,"Surge Short 6""",Men > Shorts,68.0,M,White,Google Pay,iOS,"South Jacob, Togo",
151,sess_5472,2025-08-25T20:01:00,search,,,,,,,,iOS,"Brownbury, Albania",issue
195,sess_8033,2025-08-21T09:07:00,add_to_cart,MSH033,"Surge Short 6""",Men > Shorts,68.0,,Navy,,Android,"Port Savannah, Northern Mariana Islands",
169,sess_9247,2025-08-09T21:14:00,purchase,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,M,White,Google Pay,Android,"Port Codyland, Belize",
151,sess_3259,2025-08-25T14:02:00,view_product,JCK070,Define Jacket,Women > Jackets,118.0,M,Black,,Android,"North Annborough, Tanzania",
156,sess_5533,2025-08-03T06:44:00,search,,,,,,,,Android,"Braunland, Indonesia",face
157,sess_6497,2025-08-17T00:57:00,view_product,JCK070,Define Jacket,Women > Jackets,118.0,L,White,,iOS,"Dennisberg, Hong Kong",
172,sess_3994,2025-08-01T10:37:00,view_product,JCK070,Define Jacket,Women > Jackets,118.0,M,Black,,iOS,"Lake Haleyborough, Latvia",
163,sess_6070,2025-08-02T06:05:00,view_product,MSH033,"Surge Short 6""",Men > Shorts,68.0,XS,Black,,iOS,"West Wandabury, French Polynesia",
159,sess_9315,2025-08-18T15:41:00,view_product,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,S,Navy,,Android,"Randallland, Chad",
190,sess_8293,2025-08-18T16:57:00,view_product,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,S,,,iOS,"Port Steven, Turkmenistan",
151,sess_7077,2025-08-11T15:22:00,purchase,ACC050,Everywhere Belt Bag,Accessories,38.0,,Black,Apple Pay,iOS,"Port Sharon, Micronesia",
110,sess_3215,2025-08-09T07:03:00,search,,,,,,,,Android,"Port Elizabeth, Mali",interest
200,sess_6854,2025-08-03T17:00:00,view_product,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,L,,,iOS,"North Matthew, Uruguay",
110,sess_6234,2025-08-06T01:14:00,purchase,MSH033,"Surge Short 6""",Men > Shorts,68.0,,White,PayPal,Android,"Lake Cole, Sao Tome and Principe",
156,sess_6567,2025-08-02T10:56:00,search,,,,,,,,Android,"Lisafurt, Antigua and Barbuda",chair
105,sess_9066,2025-08-05T13:06:00,search,,,,,,,,iOS,"East Yvonne, Nicaragua",large
116,sess_8597,2025-08-28T01:51:00,view_product,JCK070,Define Jacket,Women > Jackets,118.0,,,,Android,"Trujillochester, Haiti",
182,sess_1459,2025-08-11T11:52:00,view_product,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,XS,Grey,,Android,"Jamesborough, Cocos (Keeling) Islands",
186,sess_4542,2025-08-14T20:07:00,view_product,MSH033,"Surge Short 6""",Men > Shorts,68.0,,Green,,iOS,"North Sandra, Malawi",
100,sess_5545,2025-08-16T20:20:00,add_to_cart,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,S,Grey,,iOS,"Whiteheadhaven, Vietnam",
164,sess_5656,2025-08-03T22:21:00,view_product,ACC050,Everywhere Belt Bag,Accessories,38.0,,Green,,iOS,"Buckleymouth, Tuvalu",
128,sess_6518,2025-08-29T00:09:00,add_to_cart,JCK070,Define Jacket,Women > Jackets,118.0,M,White,,Android,"Chadchester, Paraguay",
187,sess_6578,2025-08-07T16:01:00,view_product,JCK070,Define Jacket,Women > Jackets,118.0,L,Black,,iOS,"Lake Andrewfurt, Malawi",
107,sess_7677,2025-08-23T03:49:00,view_product,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,L,Green,,Android,"Christopherside, Aruba",
170,sess_1963,2025-08-04T08:29:00,search,,,,,,,,Android,"Cartermouth, India",save
161,sess_5305,2025-08-03T00:09:00,add_to_cart,SCK120,Power Stride Sock,Accessories,18.0,XL,Navy,,iOS,"Pottsburgh, Japan",
191,sess_4568,2025-08-09T19:43:00,purchase,ACC050,Everywhere Belt Bag,Accessories,38.0,XL,,PayPal,iOS,"North Jennifermouth, Malta",
102,sess_1045,2025-08-18T20:51:00,search,,,,,,,,Android,"Larryborough, Australia",certainly
148,sess_3575,2025-08-16T05:00:00,purchase,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,S,White,PayPal,iOS,"Shelbytown, Bahamas",
109,sess_9081,2025-08-10T16:07:00,search,,,,,,,,Android,"South Ashley, Hungary",modern
132,sess_3130,2025-08-18T19:15:00,add_to_cart,ACC050,Everywhere Belt Bag,Accessories,38.0,XS,Grey,,Android,"Jayborough, Togo",
123,sess_2001,2025-08-29T13:39:00,add_to_cart,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,S,White,,Android,"North Carmen, Burkina Faso",
142,sess_2560,2025-08-04T04:10:00,view_product,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,XL,Black,,Android,"Lake Ronaldville, British Virgin Islands",
186,sess_1760,2025-08-17T05:01:00,add_to_cart,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,,Green,,Android,"East Lori, Burundi",
165,sess_5149,2025-08-12T01:23:00,view_product,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,XS,Black,,Android,"North James, Ireland",
150,sess_8275,2025-08-11T00:14:00,add_to_cart,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,M,,,Android,"Lake Lisaburgh, Reunion",
158,sess_6473,2025-08-26T14:28:00,search,,,,,,,,Android,"Smithchester, Sierra Leone",upon
172,sess_4048,2025-08-04T23:49:00,add_to_cart,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,M,White,,Android,"Pricefort, Oman",
105,sess_4783,2025-08-11T22:26:00,search,,,,,,,,iOS,"West Michelle, Marshall Islands",determine
101,sess_3317,2025-08-21T19:47:00,purchase,JCK070,Define Jacket,Women > Jackets,118.0,XL,White,Credit Card,Android,"East Pamelachester, Gabon",
159,sess_8591,2025-08-02T02:56:00,add_to_cart,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,L,Black,,iOS,"Mcbrideside, Andorra",
144,sess_3655,2025-08-11T06:28:00,view_product,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,S,Grey,,iOS,"Lake Noah, Greenland",
112,sess_3800,2025-08-04T01:45:00,purchase,WSB021,Energy Bra Long Line,Women > Bras,58.0,XL,Green,Google Pay,iOS,"Nicholaston, Niger",
187,sess_6997,2025-08-26T17:43:00,view_product,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,XS,Black,,Android,"Cunninghamstad, Belgium",
127,sess_9774,2025-08-17T21:41:00,purchase,WSB021,Energy Bra Long Line,Women > Bras,58.0,,Green,PayPal,Android,"West Susanport, Vietnam",
188,sess_8707,2025-08-08T14:55:00,view_product,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,XL,Green,,iOS,"Brittanyport, Sao Tome and Principe",
190,sess_1824,2025-08-16T11:00:00,add_to_cart,SCK120,Power Stride Sock,Accessories,18.0,XL,,,iOS,"Anthonyville, Korea",
108,sess_9970,2025-08-18T02:04:00,add_to_cart,SCK120,Power Stride Sock,Accessories,18.0,S,Green,,Android,"North Shane, Solomon Islands",
142,sess_6095,2025-08-03T10:20:00,view_product,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,S,,,Android,"Jeremyside, Liberia",
120,sess_1019,2025-08-03T10:57:00,add_to_cart,MSH033,"Surge Short 6""",Men > Shorts,68.0,XL,Navy,,iOS,"Henryview, Mauritius",
180,sess_4746,2025-08-07T03:45:00,add_to_cart,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,M,Black,,Android,"West Charlesville, Burkina Faso",
135,sess_8983,2025-08-13T16:28:00,add_to_cart,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,,Green,,iOS,"Richardchester, Senegal",
108,sess_7905,2025-08-17T09:06:00,add_to_cart,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,,White,,iOS,"North Jasonmouth, Haiti",
116,sess_1591,2025-08-29T20:32:00,add_to_cart,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,M,,,iOS,"West Henryfort, Egypt",
128,sess_3149,2025-08-06T22:37:00,search,,,,,,,,Android,"Lewiston, Dominican Republic",wide
145,sess_3083,2025-08-05T16:45:00,add_to_cart,JCK070,Define Jacket,Women > Jackets,118.0,,White,,iOS,"Stephanieville, Qatar",
199,sess_3140,2025-08-23T21:46:00,view_product,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,M,Black,,Android,"South Sheilatown, Antarctica (the territory South of 60 deg S)",
132,sess_7485,2025-08-09T23:13:00,view_product,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,M,,,iOS,"East Cliffordhaven, Portugal",
156,sess_8486,2025-08-21T22:00:00,purchase,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,XL,Black,,iOS,"Amyburgh, Italy",
116,sess_2163,2025-08-02T01:01:00,add_to_cart,WSB021,Energy Bra Long Line,Women > Bras,58.0,L,,,iOS,"Carolchester, Saint Kitts and Nevis",
160,sess_5891,2025-08-18T05:00:00,view_product,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,XL,,,iOS,"Erictown, Dominican Republic",
115,sess_1477,2025-08-12T23:59:00,add_to_cart,ACC050,Everywhere Belt Bag,Accessories,38.0,XS,Green,,Android,"Rebeccaport, Sweden",
150,sess_3657,2025-08-07T20:45:00,view_product,MSH033,"Surge Short 6""",Men > Shorts,68.0,XS,Grey,,Android,"Edwardsfurt, Czech Republic",
101,sess_9209,2025-08-03T13:01:00,purchase,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,XL,Navy,Google Pay,Android,"Davidhaven, Niger",
158,sess_1664,2025-08-18T10:31:00,add_to_cart,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,S,Black,,Android,"South Justin, Peru",
146,sess_6925,2025-08-03T18:01:00,purchase,ACC050,Everywhere Belt Bag,Accessories,38.0,M,Navy,Credit Card,Android,"Derekport, Chile",
155,sess_7414,2025-08-09T22:27:00,purchase,MSH033,"Surge Short 6""",Men > Shorts,68.0,,White,,Android,"Sarahside, Comoros",
144,sess_1139,2025-08-14T18:11:00,search,,,,,,,,iOS,"Benjaminstad, Christmas Island",total
158,sess_4109,2025-08-06T21:25:00,add_to_cart,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,S,Grey,,iOS,"Johnburgh, Bouvet Island (Bouvetoya)",
111,sess_5841,2025-08-07T16:24:00,purchase,MSH033,"Surge Short 6""",Men > Shorts,68.0,L,,Apple Pay,Android,"North Garyview, Bangladesh",
183,sess_6252,2025-08-13T03:08:00,add_to_cart,WSB021,Energy Bra Long Line,Women > Bras,58.0,,Green,,iOS,"New Paige, Myanmar",
168,sess_9077,2025-08-28T00:56:00,view_product,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,S,,,iOS,"Kellymouth, Solomon Islands",
192,sess_6097,2025-08-04T20:26:00,search,,,,,,,,Android,"Richardchester, Iraq",community
128,sess_4293,2025-08-26T11:20:00,purchase,MSH033,"Surge Short 6""",Men > Shorts,68.0,S,,PayPal,Android,"East Victoriaside, Solomon Islands",
123,sess_6990,2025-08-03T14:55:00,purchase,MSH033,"Surge Short 6""",Men > Shorts,68.0,S,White,PayPal,iOS,"Scottchester, Jamaica",
104,sess_4946,2025-08-04T12:42:00,view_product,JCK070,Define Jacket,Women > Jackets,118.0,,Green,,Android,"West Caitlyn, Timor-Leste",
151,sess_1458,2025-08-18T00:21:00,purchase,JCK070,Define Jacket,Women > Jackets,118.0,L,,Google Pay,Android,"Lake Linda, Norway",
163,sess_6420,2025-08-21T15:22:00,search,,,,,,,,Android,"Webstershire, Guadeloupe",question
192,sess_6496,2025-08-10T01:45:00,purchase,MSH033,"Surge Short 6""",Men > Shorts,68.0,L,Navy,,Android,"South Caseybury, New Zealand",
134,sess_7439,2025-08-18T14:20:00,search,,,,,,,,iOS,"Garciaburgh, Samoa",industry
155,sess_4418,2025-08-13T18:13:00,add_to_cart,WSB021,Energy Bra Long Line,Women > Bras,58.0,S,Navy,,Android,"Lake Keithborough, Saint Kitts and Nevis",
147,sess_1362,2025-08-25T08:53:00,view_product,JCK070,Define Jacket,Women > Jackets,118.0,XL,Navy,,iOS,"Michaeltown, Guam",
143,sess_4037,2025-08-19T03:55:00,add_to_cart,JCK070,Define Jacket,Women > Jackets,118.0,M,Green,,Android,"Chadton, Mali",
150,sess_5949,2025-08-21T07:53:00,add_to_cart,WSB021,Energy Bra Long Line,Women > Bras,58.0,S,Black,,Android,"East Ashleyview, Afghanistan",
135,sess_3239,2025-08-11T21:42:00,purchase,WSB021,Energy Bra Long Line,Women > Bras,58.0,M,White,Google Pay,iOS,"New Emily, Denmark",
136,sess_1862,2025-08-13T01:12:00,add_to_cart,MSH033,"Surge Short 6""",Men > Shorts,68.0,S,Grey,,iOS,"New Thomas, Fiji",
138,sess_6189,2025-08-15T01:27:00,add_to_cart,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,L,Green,,Android,"North Jodihaven, Poland",
128,sess_8502,2025-08-11T06:51:00,view_product,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,XS,Green,,iOS,"Kaylaborough, Somalia",
163,sess_9697,2025-08-17T05:08:00,add_to_cart,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,XS,Black,,Android,"Hawkinsland, New Zealand",
193,sess_9994,2025-08-21T07:50:00,view_product,ACC050,Everywhere Belt Bag,Accessories,38.0,M,White,,iOS,"Port Mary, Tunisia",
146,sess_5577,2025-08-09T00:28:00,search,,,,,,,,Android,"North Courtney, Japan",rise
133,sess_5375,2025-08-30T14:30:00,search,,,,,,,,iOS,"West Kathyfurt, Gabon",great
114,sess_9146,2025-08-09T19:53:00,add_to_cart,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,,Green,,Android,"Taylormouth, Barbados",
143,sess_3418,2025-08-11T03:05:00,search,,,,,,,,Android,"Lake Sherri, Montserrat",region
157,sess_3163,2025-08-27T06:34:00,search,,,,,,,,Android,"South Marthashire, Macedonia",safe
187,sess_6307,2025-08-19T12:15:00,add_to_cart,MSH033,"Surge Short 6""",Men > Shorts,68.0,L,Black,,iOS,"East Laurenstad, Samoa",
135,sess_2014,2025-08-30T09:16:00,view_product,JCK070,Define Jacket,Women > Jackets,118.0,S,Grey,,iOS,"South Ronald, Andorra",
103,sess_7020,2025-08-15T19:30:00,view_product,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,XS,White,,Android,"New Michael, Serbia",
187,sess_3919,2025-08-06T19:50:00,view_product,ACC050,Everywhere Belt Bag,Accessories,38.0,S,Navy,,Android,"Lake Jason, Antigua and Barbuda",
184,sess_4192,2025-08-06T10:58:00,search,,,,,,,,iOS,"South Debrashire, Uzbekistan",some
177,sess_5933,2025-08-11T07:37:00,view_product,MSH033,"Surge Short 6""",Men > Shorts,68.0,L,Green,,iOS,"North Chrisfort, Lithuania",
163,sess_3694,2025-08-02T14:19:00,add_to_cart,WSB021,Energy Bra Long Line,Women > Bras,58.0,S,Grey,,Android,"Jamesmouth, Russian Federation",
144,sess_3525,2025-08-24T13:54:00,search,,,,,,,,iOS,"Melanieshire, Heard Island and McDonald Islands",game
192,sess_1438,2025-08-28T08:22:00,add_to_cart,SCK120,Power Stride Sock,Accessories,18.0,S,Navy,,iOS,"East Melissa, Lesotho",
192,sess_7119,2025-08-29T00:08:00,purchase,MSH033,"Surge Short 6""",Men > Shorts,68.0,S,White,Apple Pay,iOS,"Delgadoside, Japan",
181,sess_8253,2025-08-11T07:46:00,add_to_cart,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,XS,Navy,,Android,"Wilsonmouth, Wallis and Futuna",
160,sess_4638,2025-08-17T02:42:00,add_to_cart,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,S,Grey,,Android,"New Mary, Portugal",
111,sess_9311,2025-08-16T22:18:00,view_product,SCK120,Power Stride Sock,Accessories,18.0,L,Black,,iOS,"South Elizabeth, Chad",
170,sess_8522,2025-08-03T01:45:00,add_to_cart,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,XL,Grey,,iOS,"Harmonview, Korea",
197,sess_9284,2025-08-08T05:00:00,add_to_cart,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,XS,Black,,iOS,"Norrisside, Puerto Rico",
162,sess_3042,2025-08-08T02:21:00,search,,,,,,,,iOS,"South Thomas, Christmas Island",tough
145,sess_4641,2025-08-26T09:47:00,add_to_cart,WSB021,Energy Bra Long Line,Women > Bras,58.0,L,,,Android,"Johnsonside, Svalbard & Jan Mayen Islands",
190,sess_5294,2025-08-25T07:24:00,purchase,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,L,White,PayPal,Android,"Brucetown, Marshall Islands",
196,sess_5303,2025-08-06T23:06:00,add_to_cart,MSH033,"Surge Short 6""",Men > Shorts,68.0,S,,,iOS,"Lake Lauraview, Eritrea",
118,sess_3644,2025-08-24T03:15:00,view_product,WSB021,Energy Bra Long Line,Women > Bras,58.0,XL,Navy,,Android,"Sherishire, Sierra Leone",
119,sess_6670,2025-08-26T11:54:00,add_to_cart,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,S,,,Android,"Patrickport, Christmas Island",
151,sess_1936,2025-08-18T03:48:00,add_to_cart,JCK070,Define Jacket,Women > Jackets,118.0,S,Navy,,iOS,"Orrburgh, French Polynesia",
149,sess_4968,2025-08-29T22:03:00,search,,,,,,,,iOS,"Port Mark, Brazil",camera
108,sess_2879,2025-08-25T04:37:00,view_product,ACC050,Everywhere Belt Bag,Accessories,38.0,L,,,Android,"Lake Joseph, Ukraine",
135,sess_2712,2025-08-11T18:07:00,view_product,SCK120,Power Stride Sock,Accessories,18.0,,Navy,,iOS,"East Wendy, Micronesia",
171,sess_5995,2025-08-06T13:17:00,purchase,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,XS,,Credit Card,iOS,"Adamsland, American Samoa",
199,sess_7313,2025-08-08T22:37:00,search,,,,,,,,iOS,"Port Julia, Maldives",hour
165,sess_5699,2025-08-19T04:08:00,add_to_cart,SCK120,Power Stride Sock,Accessories,18.0,,Navy,,Android,"Jamesview, Ireland",
108,sess_6141,2025-08-13T14:23:00,search,,,,,,,,iOS,"East Troyshire, Belarus",structure
146,sess_6217,2025-08-12T10:37:00,view_product,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,,,,iOS,"Samanthashire, Paraguay",
147,sess_2416,2025-08-20T11:37:00,purchase,WSB021,Energy Bra Long Line,Women > Bras,58.0,XS,Green,PayPal,Android,"Hartmouth, Uruguay",
154,sess_5450,2025-08-01T18:28:00,view_product,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,XL,White,,Android,"Phillipston, Austria",
157,sess_9964,2025-08-23T14:28:00,purchase,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,XS,Grey,Credit Card,iOS,"Taylorfurt, Congo",
102,sess_5155,2025-08-08T16:17:00,search,,,,,,,,iOS,"New Johnville, Cote d'Ivoire",say
185,sess_1244,2025-08-04T05:40:00,search,,,,,,,,iOS,"Smithbury, Slovakia (Slovak Republic)",shoulder
117,sess_2471,2025-08-07T19:28:00,purchase,WSB021,Energy Bra Long Line,Women > Bras,58.0,S,Green,Apple Pay,Android,"Hollowayshire, Lebanon",
179,sess_7611,2025-08-22T01:27:00,search,,,,,,,,Android,"Michaelport, Guadeloupe",soon
104,sess_9572,2025-08-22T14:21:00,add_to_cart,WSB021,Energy Bra Long Line,Women > Bras,58.0,S,Grey,,Android,"West Nicolehaven, Australia",
161,sess_4790,2025-08-04T15:16:00,add_to_cart,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,L,,,Android,"Kennethland, Libyan Arab Jamahiriya",
186,sess_1463,2025-08-21T22:51:00,purchase,SCK120,Power Stride Sock,Accessories,18.0,,Green,Google Pay,Android,"South Monique, Singapore",
130,sess_4407,2025-08-29T17:10:00,purchase,MSH033,"Surge Short 6""",Men > Shorts,68.0,XS,Green,Credit Card,Android,"Lake Juliachester, Mauritius",
142,sess_6058,2025-08-09T13:45:00,view_product,JCK070,Define Jacket,Women > Jackets,118.0,S,White,,iOS,"East Lisaside, Christmas Island",
118,sess_1748,2025-08-08T05:10:00,view_product,WSB021,Energy Bra Long Line,Women > Bras,58.0,M,Black,,Android,"Sheilatown, Switzerland",
162,sess_7195,2025-08-13T09:24:00,purchase,SCK120,Power Stride Sock,Accessories,18.0,M,Grey,Credit Card,iOS,"South Stanley, Senegal",
100,sess_3298,2025-08-20T03:41:00,search,,,,,,,,Android,"West Colleen, French Southern Territories",control
139,sess_6065,2025-08-25T19:01:00,search,,,,,,,,Android,"Lake Nicoleview, Malawi",surface
151,sess_5878,2025-08-27T01:12:00,search,,,,,,,,Android,"West Keith, Cook Islands",also
139,sess_2458,2025-08-20T02:31:00,add_to_cart,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,M,Grey,,iOS,"Andersontown, Central African Republic",
132,sess_6416,2025-08-02T12:04:00,view_product,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,S,Navy,,Android,"East Edwardmouth, French Guiana",
189,sess_4614,2025-08-22T09:38:00,add_to_cart,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,XL,,,Android,"Millerport, Comoros",
134,sess_7989,2025-08-29T01:20:00,add_to_cart,SCK120,Power Stride Sock,Accessories,18.0,L,Black,,iOS,"Collinsland, Antigua and Barbuda",
181,sess_6867,2025-08-07T06:01:00,search,,,,,,,,iOS,"North Jenniferstad, United States of America",try
141,sess_4373,2025-08-03T06:07:00,purchase,SCK120,Power Stride Sock,Accessories,18.0,,Black,Apple Pay,Android,"North Lindseymouth, Uzbekistan",
144,sess_2804,2025-08-08T08:24:00,add_to_cart,SCK120,Power Stride Sock,Accessories,18.0,L,,,iOS,"Lake Caleb, Slovenia",
154,sess_5910,2025-08-11T16:25:00,view_product,JCK070,Define Jacket,Women > Jackets,118.0,XL,Navy,,Android,"Aaronmouth, Monaco",
178,sess_7446,2025-08-16T20:51:00,purchase,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,,Grey,Apple Pay,Android,"Hughesfort, Mongolia",
142,sess_5288,2025-08-14T07:06:00,add_to_cart,ACC050,Everywhere Belt Bag,Accessories,38.0,,Navy,,iOS,"New Savannah, Djibouti",
139,sess_2987,2025-08-19T00:00:00,add_to_cart,MSH033,"Surge Short 6""",Men > Shorts,68.0,,Navy,,Android,"Lorifurt, Benin",
174,sess_8387,2025-08-13T23:23:00,add_to_cart,ACC050,Everywhere Belt Bag,Accessories,38.0,L,Navy,,iOS,"New Heather, Maldives",
167,sess_3807,2025-08-07T15:35:00,add_to_cart,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,XL,Navy,,Android,"Hillville, Belarus",
116,sess_8815,2025-08-10T22:41:00,purchase,WSB021,Energy Bra Long Line,Women > Bras,58.0,S,White,Credit Card,iOS,"Hillborough, El Salvador",
